member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
6,2,4,24.0,4,1,3,0,1
2,1,1,59.0,0,0,6,4,1
6,5,1,21.166666666666668,5,3,2,3,2
4,2,2,17.5,2,0,6,5,1
3,1,2,23.666666666666668,2,1,9,4,1
3,2,1,18.0,2,0,2,4,1
5,3,2,17.8,4,2,3,3,2
4,2,2,31.25,2,0,6,4,1
4,1,3,14.5,1,0,6,5,1
3,2,1,66.66666666666667,1,0,6,1,1
5,3,2,25.6,5,3,9,3,2
7,3,4,30.285714285714285,3,1,6,0,1
4,3,1,25.0,4,2,2,3,1
5,2,3,17.4,4,2,3,3,2
3,2,1,20.333333333333332,0,0,6,5,2
6,2,4,14.833333333333334,3,2,6,3,2
6,3,3,20.0,3,2,3,3,2
5,3,2,26.0,4,1,3,4,2
4,2,2,12.25,2,0,6,5,1
4,2,2,14.75,2,0,6,5,1
6,5,1,20.666666666666668,4,3,6,3,2
5,2,3,33.6,4,0,1,0,1
4,2,2,16.25,2,0,6,5,1
4,3,1,27.5,4,2,9,3,1
2,1,1,81.0,0,0,6,1,1
4,2,2,17.5,2,0,6,5,1
5,3,2,25.4,5,3,3,3,2
5,3,2,31.6,2,0,6,1,1
2,1,1,28.0,2,0,3,4,1
5,1,4,26.0,2,0,6,5,1
5,3,2,21.0,4,2,3,3,2
1,1,0,58.0,0,0,6,1,3
4,3,1,42.75,2,0,6,4,1
4,1,3,22.5,4,2,3,3,1
6,3,3,19.166666666666668,4,3,3,3,2
7,4,3,22.428571428571427,6,5,3,3,2
6,3,3,30.0,3,0,6,0,1
1,0,1,52.0,0,0,6,0,1
6,5,1,17.5,5,3,3,3,2
7,5,2,19.0,5,4,3,3,2
1,0,1,49.0,0,0,6,0,1
4,1,3,28.75,2,1,6,0,1
5,4,1,12.0,2,0,6,5,2
3,2,1,19.333333333333332,2,0,0,4,1
5,3,2,43.0,5,0,0,4,2
3,2,1,25.666666666666668,3,1,1,4,1
4,3,1,25.25,4,2,2,3,1
4,2,2,21.75,3,1,2,4,1
2,1,1,40.0,2,0,0,4,1
1,0,1,69.0,0,0,6,1,3
4,3,1,47.0,3,0,3,4,1
5,1,4,32.6,4,1,2,0,2
6,1,5,18.333333333333332,4,2,3,3,2
4,3,1,19.0,4,2,2,3,1
4,1,3,51.75,3,1,3,4,1
5,2,3,41.2,2,1,6,0,1
5,2,3,39.6,3,0,3,0,1
5,4,1,19.2,4,2,3,3,2
4,1,3,36.5,2,0,2,4,1
5,3,2,21.6,5,3,3,3,2
5,2,3,36.4,3,0,6,0,1
3,1,2,33.333333333333336,3,0,3,1,2
5,3,2,12.8,2,0,6,5,2
3,1,2,55.0,1,0,6,0,1
5,4,1,17.0,4,2,3,3,2
5,2,3,30.2,4,2,3,3,2
2,1,1,22.0,2,0,3,4,1
9,7,2,20.555555555555557,6,2,3,5,2
5,1,4,13.4,2,0,6,5,2
5,2,3,15.0,3,1,3,5,2
7,3,4,26.714285714285715,6,3,3,3,2
2,1,1,68.0,1,0,6,1,1
6,3,3,42.166666666666664,5,1,3,0,1
4,1,3,19.0,3,1,9,4,1
4,2,2,37.5,4,0,3,0,2
3,2,1,45.666666666666664,3,1,9,4,1
4,2,2,15.0,2,0,6,5,1
5,3,2,33.8,5,2,3,4,2
4,2,2,30.5,4,2,9,3,1
2,1,1,66.0,2,0,3,1,1
4,2,2,21.5,3,1,3,4,1
4,2,2,31.25,4,1,2,4,1
3,2,1,34.666666666666664,3,1,9,4,1
5,3,2,31.2,5,2,3,4,2
2,1,1,45.5,1,0,6,1,3
3,2,1,49.0,2,0,3,4,1
2,1,1,35.5,2,0,2,4,1
3,1,2,36.666666666666664,2,0,3,0,1
3,1,2,32.0,3,1,2,4,1
2,1,1,63.0,2,0,7,4,1
2,1,1,58.0,2,0,1,1,1
4,2,2,34.75,4,1,3,4,1
4,2,2,54.0,2,0,6,1,1
3,1,2,19.666666666666668,2,0,2,4,1
2,1,1,59.0,1,0,9,4,1
4,2,2,29.0,4,2,1,3,1
2,1,1,79.0,1,0,3,1,1
2,1,1,42.5,0,0,6,0,0
4,2,2,39.75,4,0,3,4,1
3,2,1,49.666666666666664,3,0,2,1,1
2,1,1,55.5,2,0,2,4,1
5,3,2,28.8,5,1,3,4,2
3,2,1,41.333333333333336,2,1,3,4,1
2,1,1,81.5,0,0,6,4,1
5,2,3,25.2,5,2,3,0,2
3,2,1,41.666666666666664,2,0,3,4,1
4,3,1,22.5,4,2,9,3,1
4,3,1,37.5,4,0,9,4,2
4,2,2,26.75,4,2,3,3,1
5,2,3,21.6,4,2,9,3,2
5,2,3,41.2,2,0,6,0,1
4,1,3,42.25,3,0,3,0,3
3,2,1,19.333333333333332,2,0,9,4,1
3,1,2,31.666666666666668,3,1,9,4,1
4,2,2,22.75,3,1,3,4,1
7,5,2,34.714285714285715,6,2,3,0,1
3,2,1,52.666666666666664,2,1,6,4,1
5,3,2,23.2,4,2,9,3,2
4,2,2,34.0,4,1,0,4,1
4,2,2,21.0,3,1,3,4,1
5,4,1,47.6,4,0,3,4,2
4,2,2,21.25,3,1,3,4,1
2,0,2,84.0,0,0,6,0,3
2,1,1,60.0,0,0,6,1,1
4,3,1,39.75,3,0,3,4,1
4,3,1,24.5,3,1,9,4,1
2,1,1,61.0,1,0,3,4,1
4,1,3,17.5,2,0,6,5,1
4,3,1,27.25,4,2,2,3,1
3,1,2,25.333333333333332,3,1,3,5,1
5,1,4,18.8,4,2,3,3,2
2,1,1,83.0,0,0,6,1,1
5,3,2,23.6,4,2,3,4,2
5,2,3,28.2,5,3,3,3,2
5,4,1,35.6,4,0,2,5,2
4,3,1,38.25,4,0,3,4,1
7,2,5,34.714285714285715,5,0,3,0,2
4,2,2,40.5,4,0,3,0,1
3,2,1,45.333333333333336,3,1,3,4,1
3,2,1,48.666666666666664,3,1,3,4,1
5,3,2,28.2,5,3,9,4,2
5,2,3,23.8,5,3,9,3,2
6,3,3,33.666666666666664,6,0,3,4,2
3,0,3,58.666666666666664,0,0,6,0,2
4,2,2,37.5,3,0,3,4,1
4,2,2,19.0,4,2,9,3,1
3,1,2,45.333333333333336,1,0,6,4,1
4,2,2,46.5,4,0,3,4,1
5,3,2,22.8,5,3,9,3,2
3,1,2,36.666666666666664,2,1,3,4,1
2,1,1,76.0,0,0,6,1,1
2,1,1,59.5,1,0,6,4,1
3,1,2,25.666666666666668,3,1,3,4,1
2,1,1,66.0,0,0,6,1,1
1,0,1,55.0,1,0,3,1,3
3,1,2,34.333333333333336,3,0,2,0,1
3,1,2,54.0,3,0,3,0,1
7,4,3,27.142857142857142,5,3,3,3,2
2,1,1,64.0,0,0,6,4,1
4,2,2,26.0,4,2,9,3,1
5,2,3,21.2,5,3,3,3,2
2,1,1,25.0,2,0,3,4,1
4,1,3,14.75,2,0,3,5,1
4,3,1,38.5,2,0,3,4,1
4,2,2,16.5,2,0,9,5,1
5,3,2,31.4,5,1,3,1,2
3,1,2,52.0,2,0,3,4,1
3,1,2,37.666666666666664,2,0,2,4,1
6,2,4,36.833333333333336,2,0,6,0,1
6,4,2,46.833333333333336,4,2,9,3,1
5,3,2,27.2,5,3,9,3,2
4,2,2,41.25,3,0,9,1,1
3,2,1,21.333333333333332,2,0,3,4,1
4,3,1,20.25,3,1,3,4,1
1,0,1,83.0,0,0,6,0,1
4,3,1,27.75,4,2,2,3,1
7,5,2,19.857142857142858,6,4,3,3,2
5,2,3,28.8,3,3,6,3,2
4,2,2,32.5,4,1,3,4,1
3,2,1,26.0,2,1,6,1,2
4,2,2,24.5,4,3,9,3,1
2,1,1,64.0,0,0,6,2,1
4,2,2,25.75,4,2,0,3,1
3,1,2,29.0,3,1,9,4,1
1,0,1,51.0,1,0,3,1,3
6,2,4,32.833333333333336,3,1,6,0,1
2,1,1,55.0,2,0,9,4,1
3,2,1,17.333333333333332,2,0,9,1,1
2,1,1,63.0,1,0,6,1,1
2,0,2,30.0,2,0,3,4,3
5,2,3,19.8,4,2,9,3,2
1,0,1,45.0,0,0,6,4,3
4,2,2,29.25,3,1,9,4,1
3,1,2,26.333333333333332,3,1,9,1,1
4,2,2,23.25,4,2,9,3,1
3,2,1,54.0,1,0,6,4,1
3,2,1,42.333333333333336,1,1,6,1,1
4,3,1,20.0,3,1,2,4,1
4,2,2,33.0,2,0,0,0,1
5,1,4,21.2,4,2,9,3,2
3,2,1,51.666666666666664,1,0,6,5,1
2,1,1,50.0,2,0,3,4,1
5,3,2,16.6,3,1,9,5,2
4,2,2,27.5,4,2,9,3,1
1,0,1,67.0,0,0,6,0,3
4,1,3,25.0,4,2,3,3,1
4,2,2,25.5,4,2,9,3,1
2,1,1,28.0,2,0,9,4,1
4,1,3,20.0,3,1,9,4,1
2,1,1,22.0,2,1,9,1,3
4,1,3,20.75,4,2,3,3,1
3,2,1,24.0,1,0,6,4,1
5,3,2,15.4,3,1,6,4,2
5,2,3,17.8,3,1,3,4,2
3,1,2,41.333333333333336,2,1,3,1,1
4,2,2,19.75,1,0,6,4,1
3,1,2,21.666666666666668,2,0,9,4,1
3,1,2,22.333333333333332,2,0,0,4,1
7,2,5,35.285714285714285,3,2,6,0,2
5,3,2,27.2,5,2,3,3,2
5,4,1,35.8,4,1,3,4,2
3,2,1,42.666666666666664,1,1,6,4,1
1,0,1,50.0,0,0,6,4,3
2,1,1,51.5,2,0,3,4,1
2,1,1,83.5,1,0,3,1,1
4,2,2,24.75,2,1,6,4,1
2,0,2,66.0,0,0,6,1,3
1,1,0,79.0,1,0,3,2,3
1,0,1,70.0,0,0,6,1,3
2,1,1,53.0,2,0,3,4,1
3,1,2,33.333333333333336,3,1,3,4,1
1,1,0,39.0,1,0,3,4,0
1,0,1,51.0,0,0,6,0,3
4,1,3,21.25,4,2,3,3,1
4,3,1,21.25,3,1,0,4,1
2,1,1,50.5,1,0,3,4,1
4,1,3,21.75,4,2,9,3,1
2,0,2,58.5,1,0,6,1,3
2,1,1,51.0,2,0,3,4,1
1,0,1,78.0,0,0,6,1,3
6,3,3,30.833333333333332,4,2,6,0,2
1,0,1,82.0,0,0,6,1,3
1,0,1,59.0,0,0,6,1,1
4,2,2,21.75,4,2,2,3,1
3,1,2,24.666666666666668,3,1,2,4,1
4,2,2,21.0,3,1,2,4,1
5,2,3,18.6,4,2,3,3,2
4,2,2,44.25,3,1,3,4,1
2,1,1,45.5,1,0,6,1,3
1,1,0,57.0,1,0,3,4,3
3,2,1,49.333333333333336,2,0,6,4,1
4,1,3,18.25,3,1,9,4,1
1,0,1,66.0,0,0,6,1,3
3,1,2,50.333333333333336,3,0,3,1,1
5,2,3,22.6,4,2,9,3,2
4,2,2,44.5,4,0,3,4,1
3,1,2,21.333333333333332,2,0,9,4,1
3,2,1,29.333333333333332,3,1,9,4,1
4,2,2,18.0,3,2,9,4,2
6,2,4,32.666666666666664,2,0,6,4,1
4,2,2,19.75,3,1,3,4,1
3,3,0,23.333333333333332,0,0,6,4,2
2,2,0,22.5,0,0,6,4,2
1,1,0,28.0,0,0,6,4,2
1,0,1,80.0,0,0,6,1,3
2,1,1,68.0,1,0,6,1,1
5,2,3,21.4,5,3,9,3,2
5,3,2,23.4,4,2,3,3,2
6,4,2,28.5,6,0,9,4,1
4,3,1,35.75,4,0,3,4,1
4,2,2,28.75,3,1,9,4,1
4,3,1,31.5,3,1,9,4,1
3,1,2,64.66666666666667,1,0,6,1,1
7,2,5,35.57142857142857,7,2,9,0,2
2,1,1,31.0,2,0,0,5,2
5,3,2,25.8,5,3,3,3,2
3,2,1,47.333333333333336,3,0,9,1,1
5,3,2,39.0,5,0,3,5,2
4,1,3,31.0,4,2,9,3,1
5,2,3,26.4,5,2,9,0,2
4,3,1,41.5,4,0,0,1,1
3,1,2,53.0,3,0,3,0,1
4,1,3,28.5,4,2,9,3,1
5,3,2,30.8,5,2,3,3,2
4,3,1,16.0,2,0,9,5,1
4,2,2,18.25,3,1,3,4,1
4,2,2,16.25,3,1,2,4,1
2,1,1,49.5,2,0,9,0,3
4,2,2,25.0,3,1,3,2,1
2,1,1,36.0,2,0,9,4,1
3,1,2,46.333333333333336,3,0,3,1,1
1,1,0,86.0,0,0,6,1,3
4,1,3,28.75,4,2,3,3,1
5,1,4,35.8,0,0,6,4,2
5,2,3,36.2,5,1,3,0,2
3,2,1,24.666666666666668,2,0,9,4,1
3,2,1,22.0,2,0,2,4,1
2,1,1,55.0,1,0,6,4,1
4,3,1,16.75,3,1,3,4,1
4,2,2,23.25,3,1,9,4,1
3,2,1,18.0,2,0,9,4,1
2,1,1,56.0,0,0,6,4,1
4,1,3,24.75,4,2,9,3,1
3,1,2,41.333333333333336,3,1,9,4,1
4,1,3,30.5,4,2,9,3,1
3,1,2,27.0,3,1,3,4,1
3,2,1,46.0,3,0,9,4,1
6,5,1,38.833333333333336,6,0,2,4,2
5,3,2,27.8,5,2,3,4,2
2,1,1,68.5,2,0,3,1,1
4,2,2,48.75,4,0,3,4,1
5,1,4,33.8,5,3,3,3,2
2,0,2,53.5,1,0,6,1,3
1,0,1,57.0,0,0,6,1,1
2,1,1,57.0,2,0,3,4,1
6,3,3,33.666666666666664,5,1,9,0,0
2,0,2,74.5,0,0,6,1,3
1,0,1,73.0,0,0,6,0,3
5,4,1,33.0,5,1,3,5,1
4,3,1,18.0,2,0,6,5,1
5,3,2,28.4,4,1,9,2,2
4,2,2,18.25,3,1,2,4,1
6,2,4,22.833333333333332,6,3,9,3,1
3,2,1,44.333333333333336,3,0,3,4,1
4,1,3,46.25,3,0,6,5,2
2,1,1,65.5,1,0,6,1,3
4,1,3,42.0,4,1,3,0,1
4,1,3,35.5,2,1,6,0,1
3,1,2,49.666666666666664,3,0,9,1,1
4,3,1,36.0,4,1,3,4,1
5,2,3,27.6,5,2,9,3,1
4,2,2,24.25,4,2,2,3,1
2,1,1,88.5,0,0,6,1,1
4,1,3,15.75,2,0,9,5,1
8,5,3,41.0,6,0,9,4,2
2,1,1,64.0,1,0,6,2,3
3,1,2,18.333333333333332,2,0,9,4,1
5,2,3,23.4,5,3,3,3,2
3,1,2,51.333333333333336,2,0,3,0,1
5,4,1,18.6,3,2,6,3,2
4,2,2,34.5,4,1,9,4,1
5,2,3,26.8,4,3,3,3,2
4,2,2,13.25,2,0,9,5,1
4,2,2,30.0,4,2,2,3,1
3,2,1,35.0,3,1,9,4,1
3,2,1,46.0,3,0,3,4,1
4,1,3,30.75,4,2,3,3,1
3,1,2,26.666666666666668,3,1,3,4,1
4,2,2,26.0,4,2,3,3,1
2,1,1,67.0,0,0,6,1,1
3,2,1,32.333333333333336,3,1,3,4,1
2,1,1,54.5,2,0,9,4,1
4,3,1,19.75,3,1,3,4,1
4,2,2,21.75,3,1,3,4,1
2,0,2,34.5,2,1,3,4,1
2,0,2,31.0,2,0,3,1,3
1,0,1,88.0,0,0,6,1,3
1,0,1,26.0,0,0,6,0,3
5,2,3,21.0,4,2,3,3,2
2,1,1,75.0,0,0,6,1,1
5,3,2,19.4,3,1,3,5,2
6,1,5,22.0,2,0,6,5,1
2,0,2,51.5,1,0,6,0,3
5,3,2,34.4,4,1,2,0,2
1,0,1,74.0,0,0,6,0,3
4,3,1,23.0,4,2,3,3,1
1,0,1,45.0,0,0,6,4,2
5,3,2,32.2,5,1,2,0,1
3,1,2,51.0,1,0,6,0,1
4,3,1,15.75,2,0,9,5,1
1,0,1,57.0,0,0,6,4,3
2,0,2,57.5,1,0,6,0,3
2,1,1,62.5,1,0,3,1,1
4,2,2,33.75,4,1,3,0,1
2,1,1,57.0,2,0,3,1,1
3,2,1,54.333333333333336,2,0,3,1,1
2,1,1,65.5,1,0,3,4,1
2,1,1,73.0,2,0,3,1,1
2,1,1,67.0,0,0,6,1,1
3,2,1,37.0,3,1,3,4,1
3,2,1,39.0,3,1,3,4,1
4,1,3,17.0,2,0,9,5,1
5,3,2,28.4,5,2,9,0,2
5,3,2,36.2,5,2,3,3,2
3,1,2,33.666666666666664,3,1,0,4,1
4,1,3,16.5,2,0,2,5,1
4,3,1,26.25,4,2,3,3,1
4,3,1,44.75,4,0,2,4,1
2,0,2,22.5,2,1,0,1,3
4,2,2,20.5,3,1,2,4,1
3,2,1,19.666666666666668,2,0,3,4,1
4,3,1,41.25,3,0,3,4,1
2,1,1,61.5,1,0,3,4,1
4,2,2,36.0,4,0,9,4,1
2,1,1,64.0,0,0,6,1,1
1,0,1,70.0,0,0,6,1,3
2,1,1,39.0,2,0,2,4,1
4,2,2,23.0,3,1,3,4,1
4,2,2,20.75,4,2,3,3,1
1,0,1,60.0,0,0,6,0,0
1,0,1,53.0,1,0,3,0,3
2,1,1,50.5,1,0,6,0,3
3,2,1,40.333333333333336,2,1,3,4,1
3,1,2,21.333333333333332,2,0,9,2,1
4,2,2,38.25,4,0,1,1,1
1,1,0,50.0,1,0,9,4,2
4,2,2,24.75,3,1,3,4,1
5,2,3,41.0,4,2,3,3,1
4,3,1,23.0,3,1,9,4,1
3,2,1,45.0,3,0,9,4,1
4,2,2,22.25,3,1,9,4,1
2,1,1,57.5,2,0,3,1,1
4,3,1,49.25,3,0,3,5,1
5,3,2,20.6,4,2,0,3,2
4,3,1,46.75,4,1,3,1,1
4,3,1,19.5,3,1,9,4,1
3,2,1,64.33333333333333,2,0,3,1,1
2,2,0,17.5,2,1,2,4,0
5,3,2,41.8,5,1,3,0,2
4,3,1,36.25,4,1,3,4,1
5,3,2,25.6,5,2,3,3,2
4,2,2,30.25,4,1,3,4,1
5,2,3,19.4,4,2,9,3,2
5,4,1,20.0,5,3,2,3,2
4,3,1,45.25,4,0,3,4,1
5,3,2,25.4,5,3,2,3,2
5,3,2,23.8,4,2,3,3,2
6,4,2,17.166666666666668,5,3,3,3,2
4,1,3,20.25,4,2,3,3,1
1,0,1,64.0,0,0,6,0,1
3,2,1,42.0,3,1,3,4,1
5,2,3,37.0,5,0,2,0,1
6,1,5,16.666666666666668,5,3,3,3,2
3,1,2,32.666666666666664,3,0,3,0,1
4,3,1,52.25,2,0,6,2,1
3,1,2,13.0,2,1,3,0,2
2,1,1,52.5,2,0,3,1,1
4,1,3,13.25,3,2,3,3,2
5,3,2,24.4,4,2,9,3,2
4,1,3,11.0,1,0,6,5,2
7,1,6,46.714285714285715,6,0,3,0,2
7,5,2,34.714285714285715,7,5,0,3,2
6,2,4,11.333333333333334,4,3,3,3,2
4,1,3,23.25,4,1,2,2,2
2,1,1,58.0,2,0,3,1,1
3,2,1,42.333333333333336,3,0,3,4,1
3,2,1,57.0,2,0,3,2,1
4,3,1,49.75,2,0,6,2,1
2,1,1,62.0,2,0,3,4,1
2,1,1,63.0,1,0,3,2,1
2,1,1,64.5,2,0,3,2,1
2,1,1,64.0,2,0,3,2,1
2,1,1,38.0,2,0,9,4,1
3,2,1,56.333333333333336,3,0,3,2,1
2,0,2,69.5,1,0,6,2,3
2,1,1,65.0,1,0,3,4,1
3,1,2,63.666666666666664,2,0,3,0,1
5,2,3,25.6,5,3,3,3,2
4,2,2,23.0,2,0,6,5,1
3,2,1,33.666666666666664,3,1,3,4,1
3,1,2,22.0,2,0,3,4,1
5,4,1,20.2,5,3,3,3,2
4,1,3,20.25,3,1,3,4,1
4,3,1,24.0,3,1,9,4,1
3,1,2,21.666666666666668,2,0,2,4,1
3,2,1,44.666666666666664,3,0,3,4,1
5,4,1,27.2,5,2,3,3,2
4,1,3,59.25,3,0,3,4,1
3,1,2,54.333333333333336,2,0,6,0,1
5,4,1,48.4,4,0,3,4,2
3,1,2,43.0,3,0,3,1,2
4,3,1,19.25,3,1,3,4,1
4,3,1,32.5,4,1,3,4,1
4,2,2,30.25,3,2,3,3,1
1,1,0,83.0,0,0,6,0,3
4,1,3,28.0,4,2,9,3,1
3,1,2,24.0,2,0,9,4,1
4,3,1,34.75,4,1,3,4,1
2,1,1,23.0,2,1,2,1,0
2,1,1,61.0,2,0,3,1,1
5,2,3,39.4,5,0,3,0,2
3,1,2,29.333333333333332,3,1,2,1,2
4,3,1,39.0,4,0,3,4,1
4,3,1,20.25,3,1,9,4,1
3,1,2,19.333333333333332,2,0,9,4,1
3,2,1,58.666666666666664,3,0,3,1,1
3,2,1,17.333333333333332,2,0,2,4,1
3,2,1,46.666666666666664,2,0,9,4,2
3,2,1,23.666666666666668,3,1,9,4,1
6,2,4,35.5,5,0,3,0,1
7,4,3,33.285714285714285,5,1,2,4,2
5,2,3,23.2,3,1,6,4,1
3,1,2,38.0,3,0,3,4,1
2,1,1,64.0,1,0,6,1,1
5,2,3,19.4,4,2,3,3,2
4,2,2,29.25,4,2,3,3,1
4,2,2,23.75,4,2,9,3,1
4,3,1,40.75,2,1,6,4,1
5,1,4,50.4,4,0,3,0,2
3,1,2,37.666666666666664,3,1,3,4,1
3,1,2,53.0,3,0,3,0,1
3,2,1,36.0,3,1,9,5,1
4,3,1,37.25,4,0,3,4,1
6,3,3,44.166666666666664,6,0,3,0,1
2,1,1,51.0,2,0,3,4,1
2,1,1,65.0,0,0,6,1,1
4,3,1,17.75,2,0,2,5,1
3,1,2,42.666666666666664,3,0,3,4,1
2,1,1,60.0,1,0,3,1,1
5,4,1,41.2,3,0,9,4,2
3,2,1,36.666666666666664,3,0,9,4,1
3,1,2,45.333333333333336,3,0,3,0,1
3,1,2,15.0,2,0,2,4,1
5,3,2,24.2,5,3,3,3,2
4,3,1,36.5,4,1,3,4,1
4,3,1,25.25,4,2,9,3,1
4,2,2,22.75,4,2,9,3,1
4,3,1,31.5,4,1,3,4,1
3,2,1,46.333333333333336,3,0,3,1,1
4,2,2,18.25,3,1,9,4,1
3,2,1,61.333333333333336,1,0,6,1,1
4,2,2,19.25,3,1,9,4,1
5,3,2,25.0,4,1,3,4,2
4,1,3,33.5,4,1,3,4,1
4,2,2,31.75,4,2,2,3,1
3,2,1,31.0,3,1,3,1,2
3,1,2,24.0,2,0,9,4,1
1,1,0,68.0,0,0,6,1,3
4,1,3,28.0,4,1,3,0,1
4,2,2,29.5,4,2,9,3,1
3,0,3,41.0,2,0,6,1,2
5,3,2,33.6,5,1,2,0,2
1,0,1,66.0,0,0,6,1,3
3,2,1,22.333333333333332,2,0,2,4,1
5,3,2,33.2,5,1,3,0,1
4,2,2,19.0,3,1,3,4,1
2,1,1,64.0,0,0,6,1,1
3,2,1,46.0,3,0,1,1,1
4,1,3,27.75,2,0,6,2,1
3,1,2,54.333333333333336,1,0,6,1,1
5,2,3,33.0,5,2,0,0,2
6,4,2,36.333333333333336,4,1,1,4,2
1,0,1,70.0,0,0,6,0,3
4,3,1,26.0,3,1,9,4,1
6,2,4,22.0,6,4,3,3,2
2,1,1,66.0,0,0,6,4,1
6,3,3,40.0,3,1,6,0,1
4,3,1,27.5,4,2,0,3,1
6,3,3,25.166666666666668,6,2,3,4,2
2,0,2,30.0,2,1,3,1,3
2,1,1,76.0,0,0,6,1,1
4,3,1,40.5,4,0,9,5,1
4,3,1,20.0,1,0,6,5,1
3,1,2,22.333333333333332,2,0,9,4,1
5,3,2,19.0,4,2,3,3,2
3,2,1,57.333333333333336,1,0,6,1,1
3,2,1,67.33333333333333,1,0,6,1,1
4,1,3,26.25,4,2,3,3,1
4,2,2,23.25,3,1,2,4,1
3,2,1,44.666666666666664,2,0,3,4,1
4,2,2,21.75,3,1,3,4,1
4,3,1,23.5,4,2,3,3,1
2,1,1,58.5,2,0,3,4,1
1,1,0,68.0,0,0,6,1,3
3,1,2,31.333333333333332,1,1,6,4,1
4,1,3,47.5,3,1,3,4,1
2,1,1,65.0,0,0,6,4,1
3,2,1,57.333333333333336,1,0,6,4,1
5,2,3,21.0,4,2,3,3,2
4,1,3,25.0,4,2,0,3,1
3,2,1,22.666666666666668,3,1,3,4,1
3,1,2,23.0,2,0,3,4,1
4,3,1,18.25,3,1,4,4,1
3,2,1,47.666666666666664,3,0,2,4,1
2,1,1,65.5,0,0,6,4,1
2,1,1,75.0,0,0,6,1,1
4,3,1,48.5,4,0,2,5,1
6,4,2,43.5,4,2,3,4,1
3,1,2,38.666666666666664,3,0,3,2,1
5,3,2,20.2,4,2,3,3,2
4,2,2,43.75,2,1,6,0,1
3,2,1,55.666666666666664,1,1,6,4,1
3,2,1,26.333333333333332,2,0,4,4,1
4,2,2,24.25,3,1,4,4,1
2,1,1,73.0,0,0,6,1,1
3,2,1,47.333333333333336,2,0,3,4,1
1,0,1,56.0,1,0,3,1,3
3,1,2,52.333333333333336,1,0,6,0,1
3,2,1,19.333333333333332,2,0,4,4,1
3,1,2,40.666666666666664,2,0,2,1,2
5,1,4,21.0,4,2,2,3,2
5,2,3,24.4,5,3,3,3,2
4,2,2,30.75,4,2,9,3,1
2,1,1,33.5,1,0,9,4,1
5,3,2,38.2,3,2,6,4,2
5,3,2,22.8,4,2,0,3,2
3,1,2,34.666666666666664,2,1,6,1,2
6,4,2,28.666666666666668,6,4,3,3,2
6,3,3,22.5,4,4,3,3,2
4,2,2,34.5,3,0,2,1,2
4,2,2,22.75,3,1,9,4,1
5,1,4,32.8,4,1,4,0,2
4,2,2,19.25,3,1,2,4,1
4,1,3,32.75,4,1,9,0,1
1,0,1,77.0,0,0,6,0,3
2,1,1,32.5,2,1,3,4,1
4,2,2,33.5,4,2,5,3,1
4,2,2,47.25,3,0,2,0,1
2,1,1,46.0,2,0,9,4,1
3,2,1,35.0,3,1,9,4,1
4,2,2,29.75,4,2,9,3,1
5,2,3,24.6,4,0,3,2,2
2,1,1,67.5,1,0,3,4,1
1,0,1,68.0,0,0,6,1,3
1,0,1,75.0,0,0,6,1,3
3,1,2,52.666666666666664,3,0,3,0,1
2,1,1,61.5,1,0,3,4,1
1,0,1,69.0,0,0,6,1,3
6,2,4,20.166666666666668,6,3,3,4,2
5,3,2,32.2,4,1,3,1,2
1,1,0,40.0,1,0,1,4,2
2,1,1,72.5,0,0,6,1,1
2,1,1,66.0,0,0,6,4,1
2,1,1,62.5,0,0,6,1,1
5,3,2,32.0,5,2,3,4,2
4,2,2,23.0,4,2,2,3,1
5,2,3,21.4,4,2,3,3,2
3,1,2,21.333333333333332,2,0,5,4,1
1,0,1,70.0,1,0,3,1,3
5,1,4,21.8,5,3,3,3,2
1,0,1,84.0,0,0,6,1,3
3,1,2,25.0,2,0,9,4,1
5,1,4,17.8,3,1,6,5,2
1,0,1,74.0,0,0,6,1,3
1,0,1,78.0,0,0,6,1,3
5,4,1,37.8,5,0,3,4,2
1,0,1,76.0,0,0,6,1,3
4,3,1,25.75,4,2,9,3,1
3,2,1,22.0,2,0,2,2,1
2,1,1,31.0,2,0,2,5,1
2,1,1,53.0,2,0,2,4,1
3,2,1,42.666666666666664,3,0,2,1,1
2,1,1,63.0,0,0,6,1,1
1,1,0,42.0,1,0,3,5,2
1,0,1,47.0,1,0,3,1,2
3,2,1,31.333333333333332,3,1,3,5,1
4,2,2,43.25,4,0,3,4,1
4,3,1,40.75,4,0,3,4,1
2,1,1,37.5,2,0,9,4,1
2,1,1,51.5,2,0,3,4,1
5,4,1,23.4,5,3,3,3,2
1,0,1,59.0,0,0,6,1,3
2,1,1,78.0,2,0,3,1,1
2,1,1,74.0,0,0,6,4,1
3,1,2,44.333333333333336,2,0,9,4,1
4,3,1,47.75,4,0,2,4,1
2,1,1,58.0,1,0,3,4,1
2,1,1,72.5,0,0,6,1,1
4,3,1,24.5,4,2,2,3,1
4,2,2,20.5,2,0,6,5,1
4,2,2,27.25,3,1,9,4,2
5,3,2,25.4,5,2,3,4,2
7,4,3,32.142857142857146,7,1,2,4,2
4,2,2,54.5,2,0,6,4,1
5,2,3,25.2,5,3,3,3,2
5,3,2,29.4,5,3,3,3,2
3,1,2,21.0,3,2,3,3,2
2,1,1,72.0,0,0,6,1,1
5,1,4,27.4,5,3,9,3,2
6,3,3,16.833333333333332,4,2,9,3,2
