Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
21409553732,7,4,3,30.428571428571427,0.42857142857142855,0.14285714285714285,6,1,1
21501553821,2,1,1,63.0,0.0,0.0,6,4,1
21501553824,8,3,5,26.125,0.75,0.25,3,4,2
21501553827,3,2,1,39.666666666666664,0.3333333333333333,0.0,6,4,1
21501553828,3,2,1,21.333333333333332,0.6666666666666666,0.0,3,4,1
21501553832,3,2,1,36.333333333333336,0.3333333333333333,0.3333333333333333,6,4,1
21501553835,1,0,1,39.0,0.0,0.0,6,1,2
21501553922,2,1,1,49.0,1.0,0.0,3,4,1
21501553923,4,2,2,35.5,0.5,0.25,6,4,1
21501553925,1,0,1,58.0,0.0,0.0,6,1,3
21501553926,3,1,2,17.666666666666668,0.6666666666666666,0.0,9,4,1
21501553932,3,2,1,44.333333333333336,1.0,0.3333333333333333,3,1,1
21501553935,4,1,3,40.75,0.75,0.0,3,0,1
21501554020,4,0,4,23.75,1.0,0.5,9,3,2
21501554023,1,0,1,70.0,0.0,0.0,6,1,3
21501554026,4,2,2,49.5,0.5,0.0,6,4,1
21501554029,4,3,1,32.75,1.0,0.5,3,3,1
21501554032,2,1,1,69.5,0.0,0.0,6,1,1
21501554035,4,3,1,18.5,0.75,0.25,2,4,1
21501554123,6,5,1,17.0,0.5,0.5,6,3,2
21501554124,6,3,3,16.5,0.6666666666666666,0.5,3,3,2
21501554127,5,1,4,18.4,0.6,0.4,3,3,2
21501554129,3,1,2,57.666666666666664,0.0,0.0,6,0,1
21501554132,5,1,4,25.0,0.8,0.4,3,0,2
21501554135,4,2,2,18.5,1.0,0.5,3,3,1
21501554220,5,3,2,38.0,0.8,0.0,2,4,2
21501554223,5,1,4,25.2,1.0,0.6,3,3,2
21501554226,1,0,1,63.0,0.0,0.0,6,1,0
21501554229,7,4,3,23.0,1.0,0.42857142857142855,3,4,2
21501554232,4,3,1,37.25,0.5,0.0,6,4,1
21501554235,7,5,2,33.285714285714285,0.8571428571428571,0.42857142857142855,9,3,1
21501554320,5,2,3,27.4,1.0,0.4,3,4,2
21501554321,2,1,1,68.5,0.0,0.0,6,4,1
21501554328,4,2,2,17.0,0.5,0.0,6,5,1
21501554329,3,2,1,19.0,0.6666666666666666,0.0,9,4,1
21501554332,4,2,2,28.0,0.5,0.5,6,3,1
21501554335,1,0,1,70.0,0.0,0.0,6,1,3
21501554420,5,3,2,24.6,0.8,0.4,2,3,2
21501554422,3,1,2,41.666666666666664,0.6666666666666666,0.0,6,4,3
21501554426,1,0,1,75.0,0.0,0.0,6,1,3
21501554429,5,3,2,18.8,0.6,0.2,6,4,2
21501554432,4,2,2,33.75,1.0,0.5,3,3,1
21501554435,5,4,1,14.6,0.6,0.2,3,5,2
21501554520,3,2,1,32.666666666666664,1.0,0.3333333333333333,9,4,1
21501554523,4,2,2,24.0,0.5,0.5,6,3,1
21501554526,1,0,1,75.0,0.0,0.0,6,1,3
21501554529,6,3,3,32.333333333333336,0.6666666666666666,0.5,9,3,2
21501554532,2,1,1,59.0,0.5,0.0,3,4,1
21501554535,7,5,2,21.285714285714285,0.7142857142857143,0.42857142857142855,3,4,2
21502554620,5,3,2,21.2,0.8,0.4,9,3,2
21502554623,2,1,1,68.5,0.0,0.0,6,4,1
21502554626,2,1,1,73.0,0.0,0.0,6,1,1
21502554629,4,2,2,26.25,0.75,0.25,9,4,1
21502554632,1,0,1,68.0,0.0,0.0,6,1,3
21502554635,2,1,1,60.0,1.0,0.0,3,4,1
21502554720,2,1,1,53.0,1.0,0.0,2,1,1
21502554723,3,2,1,18.666666666666668,0.6666666666666666,0.0,2,4,1
21502554726,2,1,1,84.5,0.0,0.0,6,4,1
21502554730,4,3,1,16.75,0.75,0.25,9,4,1
21502554732,5,2,3,49.4,0.6,0.0,6,0,2
21502554735,2,1,1,68.0,0.5,0.0,3,4,1
21502554820,3,1,2,44.666666666666664,0.6666666666666666,0.3333333333333333,6,4,1
21502554821,3,1,2,53.666666666666664,0.6666666666666666,0.0,3,0,1
21502554826,6,5,1,34.333333333333336,1.0,0.16666666666666666,3,4,2
21502554829,2,1,1,39.5,1.0,0.0,3,1,1
21502554832,3,1,2,18.333333333333332,0.6666666666666666,0.0,9,4,1
21502554835,2,1,1,63.5,0.0,0.0,6,4,1
21502554922,1,0,1,90.0,0.0,0.0,6,1,3
21502554923,3,2,1,44.0,1.0,0.0,3,4,1
21502554925,4,2,2,19.5,1.0,0.5,9,4,1
21502554927,4,3,1,28.25,0.75,0.25,3,4,1
21502554932,1,0,1,65.0,0.0,0.0,6,1,3
21502554935,1,0,1,54.0,1.0,0.0,3,1,3
21502555019,5,3,2,26.0,1.0,0.6,3,3,2
21502555021,4,2,2,28.0,0.5,0.0,9,4,1
21502555026,5,3,2,21.8,0.8,0.4,3,3,2
21502555029,3,2,1,49.333333333333336,0.3333333333333333,0.0,6,4,1
21502555032,5,3,2,29.4,1.0,0.2,9,4,1
21502555035,4,2,2,22.75,1.0,0.5,3,3,1
21502555120,4,1,3,31.5,1.0,0.5,3,3,1
21502555123,5,1,4,36.8,0.8,0.4,9,0,1
21502555126,4,1,3,32.75,1.0,0.25,3,0,1
21502555129,1,0,1,60.0,0.0,0.0,6,1,3
