Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
20314423526,1,4.0,12.0,21840000.0,1,1399
20320424723,1,4.0,12.0,21840000.0,1,1399
20320424715,1,4.0,12.0,21840000.0,1,1399
20320424726,1,4.0,12.0,21840000.0,1,1399
20320424714,1,4.0,12.0,21840000.0,1,1399
20320424729,1,2.0,12.0,10920000.0,1,1399
20320424720,1,1.0,12.0,5460000.0,1,1399
20303417523,1,2.0,12.0,10920000.0,1,1399
20303417523,1,1.0,6.0,2730000.0,1,1399
20312421926,1,3.0,12.0,16380000.0,1,1399
20313422723,1,5.0,12.0,27300000.0,1,1399
20313422726,1,5.0,12.0,27300000.0,1,1399
20313422729,1,2.0,12.0,10920000.0,1,1399
20313422729,3,1.0,6.0,2730000.0,1,1399
20313422729,3,2.0,12.0,10920000.0,1,1399
20313422720,1,4.0,12.0,21840000.0,1,1399
20307420326,1,4.0,12.0,21840000.0,1,1399
20320425114,1,2.0,12.0,10920000.0,1,1399
20320425120,1,4.0,12.0,21840000.0,1,1399
20320425120,5,2.0,12.0,10920000.0,1,1399
20320425123,1,3.0,12.0,16380000.0,1,1399
20320425126,1,3.0,12.0,16380000.0,1,1399
20320425117,1,1.0,12.0,5460000.0,1,1399
20320425117,2,1.0,12.0,5460000.0,1,1399
20316423916,1,4.0,12.0,21840000.0,1,1399
20316423926,1,1.0,12.0,5460000.0,1,1399
20315427520,1,5.0,12.0,27300000.0,1,1399
20315427515,1,5.0,12.0,27300000.0,1,1399
20315427526,1,6.0,12.0,32760000.0,1,1399
20305418320,1,5.0,12.0,27300000.0,1,1399
20305418320,5,1.0,12.0,5460000.0,1,1399
20305418316,1,5.0,12.0,27300000.0,1,1399
20305418329,1,2.0,12.0,10920000.0,1,1399
20305418329,3,1.0,12.0,5460000.0,1,1399
20305418313,1,4.0,12.0,21840000.0,1,1399
20320425129,1,4.0,12.0,21840000.0,1,1399
20316423923,1,4.0,12.0,21840000.0,1,1399
20316423929,1,8.0,12.0,43680000.0,1,1399
20316423917,1,4.0,12.0,21840000.0,1,1399
20315427517,1,4.0,6.0,10920000.0,1,1399
